Municipio;ibge;cep
RS_MORRO_REDONDO;4312450;
RS_MORRO_REUTER;4312476;
RS_MOSTARDAS;4312500;
RS_MOSTARDAS_(DOUTOR_EDGARDO_PEREIRA_VELHO);4312500;
RS_MOSTARDAS_(RINCAO_DO_CRISTOVAO_PEREIRA);4312500;
RS_MOSTARDAS_(SAO_SIMAO);4312500;
RS_MUCUM;4312609;
RS_MUITOS_CAPOES_(BOM_RETIRO);4312617;
RS_MUITOS_CAPOES_(CAPAO_GRANDE);4312617;
RS_MUITOS_CAPOES_(ENCRUZILHADA_SAO_SEBASTIAO);4312617;
RS_MUITOS_CAPOES_(FAZENDA_LARANJEIRAS);4312617;
RS_MUITOS_CAPOES_(MORRO_GRANDE);4312617;
RS_MUITOS_CAPOES;4312617;
RS_MUITOS_CAPOES_(SANTA_RITA);4312617;
RS_MUITOS_CAPOES_(VARZEA_DOS_ANTUNES);4312617;
RS_MUITOS_CAPOES_(VILA_ITUIM);4312617;
RS_MULITERNO;4312625;
RS_NAO-ME-TOQUE;4312658;
RS_NAO-ME-TOQUE_(SAO_JOSE_DO_CENTRO);4312658;
RS_NICOLAU_VERGUEIRO;4312674;
RS_NONOAI;4312708;
RS_NOVA_ALVORADA_(GENERAL_CADORNA);4312757;
RS_NOVA_ALVORADA;4312757;
RS_NOVA_ARACA;4312807;
RS_NOVA_BASSANO;4312906;
RS_NOVA_BOA_VISTA;4312955;
RS_NOVA_BRESCIA;4313003;
RS_NOVA_CANDELARIA;4313011;
RS_NOVA_ESPERANCA_DO_SUL;4313037;
RS_NOVA_HARTZ;4313060;
RS_NOVA_PADUA;4313086;
RS_NOVA_PALMA_(CANHEMBORA);4313102;
RS_NOVA_PALMA;4313102;
RS_NOVA_PALMA_(VILA_CRUZ);4313102;
RS_NOVA_PETROPOLIS_(DOS_BOEMIOS);4313201;
RS_NOVA_PETROPOLIS;4313201;
RS_NOVA_PETROPOLIS_(PINHAL_ALTO);4313201;
RS_NOVA_PETROPOLIS_(VALE_DO_RIO_CAI);4313201;
RS_NOVA_PRATA;4313300;
RS_NOVA_RAMADA;4313334;
RS_NOVA_ROMA_DO_SUL;4313359;
RS_NOVA_SANTA_RITA;4313375;
RS_NOVO_BARREIRO;4313490;
RS_NOVO_CABRAIS;4313391;
RS_NOVO_HAMBURGO;4313409;
RS_NOVO_MACHADO;4313425;
RS_NOVO_MACHADO_(PRATOS);4313425;
RS_NOVO_TIRADENTES;4313441;
RS_NOVO_XINGU;4313466;
RS_OSORIO;4313508;
RS_OSORIO_(AGUAPES);4313508;
RS_OSORIO_(ATLANTIDA-SUL);4313508;
RS_OSORIO_(BORUSSIA);4313508;
RS_OSORIO_(PASSINHOS);4313508;
RS_OSORIO_(SANTA_LUZIA);4313508;
RS_PAIM_FILHO;4313607;
RS_PALMARES_DO_SUL_(BACUPARI);4313656;
RS_PALMARES_DO_SUL_(BUTIATUVA);4313656;
RS_PALMARES_DO_SUL_(CASA_VELHA);4313656;
RS_PALMARES_DO_SUL_(FREI_SEBASTIAO);4313656;
RS_PALMARES_DO_SUL_(GRANJA_GETULIO_VARGAS);4313656;
RS_PALMARES_DO_SUL;4313656;
RS_PALMARES_DO_SUL_(QUINTAO);4313656;
RS_PALMEIRA_DAS_MISSOES;4313706;
RS_PALMEIRA_DAS_MISSOES_(QUEBRADO);4313706;
RS_PALMEIRA_DAS_MISSOES_(SANTA_ROSA);4313706;
RS_PALMEIRA_DAS_MISSOES_(SANTA_TERESINHA);4313706;
RS_PALMEIRA_DAS_MISSOES_(SAO_BENTO);4313706;
RS_PALMITINHO;4313805;
RS_PANAMBI;4313904;
RS_PANTANO_GRANDE_(AROEIRAS);4313953;
RS_PANTANO_GRANDE_(MONTE_CASTELO);4313953;
RS_PANTANO_GRANDE;4313953;
RS_PANTANO_GRANDE_(VARZEA);4313953;
RS_PARAI;4314001;
RS_PARAISO_DO_SUL;4314027;
RS_PARECI_NOVO;4314035;
RS_PAROBE;4314050;
RS_PAROBE_(POCO_FUNDO);4314050;
RS_PAROBE_(SANTA_CRISTINA);4314050;
RS_PASSA_SETE_(CAMPO_DE_SOBRADINHO);4314068;
RS_PASSA_SETE_(MURTA);4314068;
RS_PASSA_SETE;4314068;
RS_PASSA_SETE_(PITINGAL);4314068;
RS_PASSO_DO_SOBRADO;4314076;
RS_PASSO_FUNDO_(BELA_VISTA);4314100;
RS_PASSO_FUNDO_(BOM_RECREIO);4314100;
RS_PASSO_FUNDO;4314100;
RS_PASSO_FUNDO_(PULADOR);4314100;
RS_PASSO_FUNDO_(SANTO_ANTONIO_DO_CAPINZAL);4314100;
RS_PASSO_FUNDO_(SAO_ROQUE);4314100;
RS_PASSO_FUNDO_(SEDE_INDEPENDENCIA);4314100;
RS_PAULO_BENTO;4314134;
RS_PAVERAMA;4314159;
RS_PAVERAMA_(BOM_JARDIM);4314159;
RS_PAVERAMA_(FAZENDA_SAO_JOSE);4314159;
RS_PEDRAS_ALTAS_(ARROIO_MAU);4314175;
RS_PEDRAS_ALTAS_(CERRO_DO_BAU);4314175;
RS_PEDRAS_ALTAS;4314175;
RS_PEDRAS_ALTAS_(SAO_DIOGO);4314175;
RS_PEDRO_OSORIO_(MATARAZZO);4314209;
RS_PEDRO_OSORIO;4314209;
RS_PEJUCARA;4314308;
RS_PELOTAS;4314407;
RS_PELOTAS_(CASCATA);4314407;
RS_PELOTAS_(CERRITO_ALEGRE);4314407;
RS_PELOTAS_(MONTE_BONITO);4314407;
RS_PELOTAS_(QUILOMBO);4314407;
RS_PELOTAS_(RINCAO_DA_CRUZ);4314407;
RS_PELOTAS_(SANTA_SILVANA);4314407;
RS_PELOTAS_(TRIUNFO);4314407;
RS_PELOTAS_(Z/3);4314407;
RS_PICADA_CAFE;4314423;
RS_PINHAL;4314456;
RS_PINHAL_DA_SERRA;4314464;
RS_PINHAL_GRANDE;4314472;
RS_PINHAL_GRANDE_(RINCAO_DO_APPEL);4314472;
RS_PINHEIRINHO_DO_VALE;4314498;
RS_PINHEIRO_MACHADO_(CANDIOTA);4314506;
RS_PINHEIRO_MACHADO;4314506;
RS_PINHEIRO_MACHADO_(TORRINHAS);4314506;
RS_PINTO_BANDEIRA;4314548;
RS_PIRAPO;4314555;
RS_PIRAPO_(FIGUEIRA);4314555;
RS_PIRATINI;4314605;
RS_PIRATINI_(QUARTO_DISTRITO);4314605;
RS_PIRATINI_(QUINTO_DISTRITO);4314605;
RS_PIRATINI_(SEGUNDO_DISTRITO);4314605;
RS_PIRATINI_(TERCEIRO_DISTRITO);4314605;
RS_PLANALTO;4314704;
RS_PLANALTO_(SANTA_CRUZ);4314704;
RS_PLANALTO_(SAO_JOSE);4314704;
RS_PLANALTO_(SAO_LUIZ);4314704;
RS_POCO_DAS_ANTAS;4314753;
RS_PONTAO;4314779;
RS_PONTAO_(SAGRISA);4314779;
RS_PONTE_PRETA;4314787;
RS_PONTE_PRETA_(SOUTO_NETO);4314787;
RS_PORTAO;4314803;
RS_PORTO_ALEGRE;4314902;
RS_PORTO_LUCENA;4315008;
RS_PORTO_MAUA;4315057;
RS_PORTO_VERA_CRUZ;4315073;
RS_PORTO_XAVIER;4315107;
RS_PORTO_XAVIER_(RINCAO_COMPRIDO);4315107;
RS_POUSO_NOVO;4315131;
RS_PRESIDENTE_LUCENA;4315149;
RS_PROGRESSO;4315156;
RS_PROGRESSO_(BATOVIRA);4315156;
RS_PROGRESSO_(CAMPO_BRANCO);4315156;
RS_PROGRESSO_(CONSTANTINO);4315156;
RS_PROGRESSO_(XAXIM);4315156;
RS_PROTASIO_ALVES;4315172;
RS_PUTINGA;4315206;
RS_PUTINGA_(XARQUEADA);4315206;
RS_QUARAI;4315305;
RS_QUATRO_IRMAOS;4315313;
RS_QUEVEDOS;4315321;
RS_QUINZE_DE_NOVEMBRO;4315354;
RS_QUINZE_DE_NOVEMBRO_(SANTA_CLARA_DO_INGAI);4315354;
RS_QUINZE_DE_NOVEMBRO_(SEDE_AURORA);4315354;
RS_REDENTORA;4315404;
RS_REDENTORA_(SAO_JOAO);4315404;
RS_REDENTORA_(SITIO_CASSEMIRO);4315404;
RS_RELVADO;4315453;
RS_RESTINGA_SECA;4315503;
RS_RIO_DOS_INDIOS_(ENCRUZILHADA_BELA_VISTA);4315552;
RS_RIO_DOS_INDIOS_(POSSE_DOS_LINHARES);4315552;
RS_RIO_DOS_INDIOS;4315552;
RS_RIO_GRANDE_(ILHA_DOS_MARINHEIROS);4315602;
RS_RIO_GRANDE_(POVO_NOVO);4315602;
RS_RIO_GRANDE_(QUINTA);4315602;
RS_RIO_GRANDE;4315602;
RS_RIO_GRANDE_(TAIM);4315602;
RS_RIO_PARDO_(ALBARDAO);4315701;
RS_RIO_PARDO_(BEXIGA);4315701;
RS_RIO_PARDO_(IRUI);4315701;
RS_RIO_PARDO_(JOAO_RODRIGUES);4315701;
RS_RIO_PARDO_(PASSO_DA_AREIA);4315701;
RS_RIO_PARDO_(PASSO_DO_ADAO);4315701;
RS_RIO_PARDO_(RINCAO_DEL_REI);4315701;
RS_RIO_PARDO;4315701;
RS_RIOZINHO;4315750;
RS_ROCA_SALES_(CAMPINHO);4315800;
RS_ROCA_SALES;4315800;
RS_RODEIO_BONITO;4315909;
RS_RODEIO_BONITO_(SALTINHO);4315909;
RS_ROLADOR;4315958;
RS_ROLADOR_(IGREJINHA);4315958;
RS_ROLADOR_(PASSO_DO_FAXINAL);4315958;
RS_ROLADOR_(PASSO_DO_QUARESMA);4315958;
RS_ROLADOR_(SERRINHA_DO_ROSARIO);4315958;
RS_ROLANTE;4316006;
RS_ROLANTE_(BOA_ESPERANCA);4316006;
RS_ROLANTE_(ROLANTINHO);4316006;
RS_RONDA_ALTA_(ALTO_RECREIO);4316105;
RS_RONDA_ALTA;4316105;
RS_RONDINHA;4316204;
RS_ROQUE_GONZALES_(DONA_OTILIA);4316303;
RS_ROQUE_GONZALES_(RINCAO_VERMELHO);4316303;
RS_ROQUE_GONZALES;4316303;
RS_ROSARIO_DO_SUL_(CAMPO_SECO);4316402;
RS_ROSARIO_DO_SUL_(CAVERA);4316402;
RS_ROSARIO_DO_SUL_(MANGUEIRAS);4316402;
RS_ROSARIO_DO_SUL;4316402;
RS_ROSARIO_DO_SUL_(SAO_CARLOS);4316402;
RS_ROSARIO_DO_SUL_(TOURO_PASSO);4316402;
RS_SAGRADA_FAMILIA_(LEONEL_ROCHA);4316428;
RS_SAGRADA_FAMILIA;4316428;
RS_SALDANHA_MARINHO_(CAMPINAS);4316436;
RS_SALDANHA_MARINHO;4316436;
RS_SALTO_DO_JACUI_(CAPAO_BONITO);4316451;
RS_SALTO_DO_JACUI_(JULIO_BORGES);4316451;
RS_SALTO_DO_JACUI_(PASSO_REAL);4316451;
RS_SALTO_DO_JACUI_(RINCAO_DO_IVAI);4316451;
RS_SALTO_DO_JACUI;4316451;
RS_SALTO_DO_JACUI_(TABAJARA);4316451;
RS_SALVADOR_DAS_MISSOES;4316477;
RS_SALVADOR_DAS_MISSOES_(SANTA_CATARINA);4316477;
RS_SALVADOR_DO_SUL_(CAMPESTRE);4316501;
RS_SALVADOR_DO_SUL_(LINHA_COMPRIDA);4316501;
RS_SALVADOR_DO_SUL_(LINHA_SAO_JOAO);4316501;
RS_SALVADOR_DO_SUL;4316501;
RS_SANANDUVA;4316600;
RS_SANANDUVA_(RIO_TIGRE);4316600;
RS_SANT_ANA_DO_LIVRAMENTO_(CATI);4317103;
RS_SANT_ANA_DO_LIVRAMENTO_(ESPINILHO);4317103;
RS_SANT_ANA_DO_LIVRAMENTO_(IBICUI);4317103;
RS_SANT_ANA_DO_LIVRAMENTO_(PAMPEIRO);4317103;
RS_SANT_ANA_DO_LIVRAMENTO;4317103;
RS_SANT_ANA_DO_LIVRAMENTO_(SAO_DIOGO);4317103;
RS_SANT_ANA_DO_LIVRAMENTO_(UPAMAROTI);4317103;
RS_SANTA_BARBARA_DO_SUL_(CAPAO_ALTO);4316709;
RS_SANTA_BARBARA_DO_SUL_(ITAIBA);4316709;
RS_SANTA_BARBARA_DO_SUL;4316709;
RS_SANTA_CECILIA_DO_SUL;4316733;
RS_SANTA_CLARA_DO_SUL;4316758;
RS_SANTA_CRUZ_DO_SUL_(ALTO_PAREDAO);4316808;
RS_SANTA_CRUZ_DO_SUL_(BOA_VISTA);4316808;
RS_SANTA_CRUZ_DO_SUL_(MONTE_ALVERNE);4316808;
RS_SANTA_CRUZ_DO_SUL_(RIO_PARDINHO);4316808;
RS_SANTA_CRUZ_DO_SUL;4316808;
RS_SANTA_CRUZ_DO_SUL_(SAO_JOSE_DA_RESERVA);4316808;
RS_SANTA_CRUZ_DO_SUL_(SAO_MARTINHO);4316808;
RS_SANTA_CRUZ_DO_SUL_(SARAIVA);4316808;
RS_SANTA_MARGARIDA_DO_SUL_(BOLSO);4316972;
RS_SANTA_MARGARIDA_DO_SUL_(CAMBAIZINHO);4316972;
RS_SANTA_MARGARIDA_DO_SUL_(CANAS);4316972;
RS_SANTA_MARGARIDA_DO_SUL;4316972;
RS_SANTA_MARGARIDA_DO_SUL_(SERRINHA);4316972;
RS_SANTA_MARIA_DO_HERVAL;4316956;
RS_SANTA_MARIA_(ARROIO_DO_SO);4316907;
RS_SANTA_MARIA_(ARROIO_GRANDE);4316907;
RS_SANTA_MARIA_(BOCA_DO_MONTE);4316907;
RS_SANTA_MARIA_(PAINS);4316907;
RS_SANTA_MARIA_(PALMA);4316907;
RS_SANTA_MARIA_(PASSO_DO_VERDE);4316907;
RS_SANTA_MARIA_(SANTA_FLORA);4316907;
RS_SANTA_MARIA;4316907;
RS_SANTA_MARIA_(SANTO_ANTAO);4316907;
RS_SANTA_MARIA_(SAO_VALENTIM);4316907;
RS_SANTA_ROSA;4317202;
RS_SANTA_ROSA_(SETE_DE_SETEMBRO);4317202;
RS_SANTA_TEREZA;4317251;
RS_SANTA_VITORIA_DO_PALMAR_(ARVORE_SO);4317301;
RS_SANTA_VITORIA_DO_PALMAR_(ATLANTICO);4317301;
RS_SANTA_VITORIA_DO_PALMAR_(CURRAL_ALTO);4317301;
RS_SANTA_VITORIA_DO_PALMAR_(MIRIM);4317301;
RS_SANTA_VITORIA_DO_PALMAR;4317301;
RS_SANTA_VITORIA_DO_PALMAR_(TAIM);4317301;
RS_SANTANA_DA_BOA_VISTA;4317004;
RS_SANTIAGO;4317400;
RS_SANTIAGO_(ERNESTO_ALVES);4317400;
RS_SANTIAGO_(FLORIDA);4317400;
RS_SANTIAGO_(TUPANTUBA);4317400;
RS_SANTO_ANGELO_(ATAFONA);4317509;
RS_SANTO_ANGELO_(BURITI);4317509;
RS_SANTO_ANGELO_(COLONIA_MUNICIPAL);4317509;
RS_SANTO_ANGELO_(COMANDAI);4317509;
RS_SANTO_ANGELO_(CRISTO_REI);4317509;
RS_SANTO_ANGELO_(LAJEADO_CERNE);4317509;
RS_SANTO_ANGELO_(LAJEADO_MICUIM);4317509;
RS_SANTO_ANGELO_(RESSACA_BURITI);4317509;
RS_SANTO_ANGELO_(RESTINGA_SECA);4317509;
RS_SANTO_ANGELO_(RINCAO_DOS_MENDES);4317509;
RS_SANTO_ANGELO_(RINCAO_DOS_MEOTTI);4317509;
RS_SANTO_ANGELO_(RINCAO_DOS_RORATOS);4317509;
RS_SANTO_ANGELO;4317509;
RS_SANTO_ANGELO_(SOSSEGO);4317509;
RS_SANTO_ANGELO_(UNIAO);4317509;
RS_SANTO_ANTONIO_DA_PATRULHA_(CATANDUVA_GRANDE);4317608;
RS_SANTO_ANTONIO_DA_PATRULHA_(CHICOLOMA);4317608;
RS_SANTO_ANTONIO_DA_PATRULHA_(EVARISTO);4317608;
RS_SANTO_ANTONIO_DA_PATRULHA_(MIRAGUAIA);4317608;
RS_SANTO_ANTONIO_DA_PATRULHA_(PINHEIRINHOS);4317608;
RS_SANTO_ANTONIO_DA_PATRULHA;4317608;
RS_SANTO_ANTONIO_DAS_MISSOES;4317707;
RS_SANTO_ANTONIO_DAS_MISSOES_(SAO_JOSE);4317707;
RS_SANTO_ANTONIO_DO_PALMA_(MONTES_CARPATOS);4317558;
RS_SANTO_ANTONIO_DO_PALMA_(SANTA_TEREZINHA);4317558;
RS_SANTO_ANTONIO_DO_PALMA;4317558;
RS_SANTO_ANTONIO_DO_PALMA_(SAO_JOSE);4317558;
RS_SANTO_ANTONIO_DO_PLANALTO_(RINCAO_DOCE);4317756;
RS_SANTO_ANTONIO_DO_PLANALTO;4317756;
RS_SANTO_AUGUSTO_(NOSSA_SENHORA_DE_FATIMA);4317806;
RS_SANTO_AUGUSTO_(PEDRO_PAIVA);4317806;
RS_SANTO_AUGUSTO_(RINCAO_DOS_PAIVAS);4317806;
RS_SANTO_AUGUSTO_(SANTO_ANTONIO);4317806;
RS_SANTO_AUGUSTO;4317806;
RS_SANTO_CRISTO;4317905;
RS_SANTO_CRISTO_(SIRIO);4317905;
RS_SANTO_CRISTO_(VILA_BOM_PRINCIPIO_BAIXO);4317905;
RS_SANTO_CRISTO_(VILA_LARANJEIRA);4317905;
RS_SANTO_EXPEDITO_DO_SUL;4317954;
RS_SAO_BORJA_(NHU-PORA);4318002;
RS_SAO_BORJA_(SAMBURA);4318002;
RS_SAO_BORJA;4318002;
RS_SAO_BORJA_(SARANDI);4318002;
RS_SAO_DOMINGOS_DO_SUL_(SANTA_GEMA);4318051;
RS_SAO_DOMINGOS_DO_SUL;4318051;
RS_SAO_FRANCISCO_DE_ASSIS_(BELUNO);4318101;
RS_SAO_FRANCISCO_DE_ASSIS_(BOA_VISTA);4318101;
RS_SAO_FRANCISCO_DE_ASSIS;4318101;
RS_SAO_FRANCISCO_DE_ASSIS_(TOROQUA);4318101;
RS_SAO_FRANCISCO_DE_PAULA_(CAZUZA_FERREIRA);4318200;
RS_SAO_FRANCISCO_DE_PAULA_(ELETRA);4318200;
RS_SAO_FRANCISCO_DE_PAULA_(JUA);4318200;
RS_SAO_FRANCISCO_DE_PAULA_(LAJEADO_GRANDE);4318200;
RS_SAO_FRANCISCO_DE_PAULA_(RINCAO_DOS_KROEFF);4318200;
RS_SAO_FRANCISCO_DE_PAULA;4318200;
RS_SAO_FRANCISCO_DE_PAULA_(TAINHAS);4318200;
RS_SAO_GABRIEL_(AZEVEDO_SODRE);4318309;
RS_SAO_GABRIEL_(BATOVI);4318309;
RS_SAO_GABRIEL_(CATUCABA);4318309;
RS_SAO_GABRIEL_(CERRO_DO_OURO);4318309;
RS_SAO_GABRIEL;4318309;
RS_SAO_GABRIEL_(SUSPIRO);4318309;
RS_SAO_GABRIEL_(TIARAJU);4318309;
RS_SAO_GABRIEL_(VACACAI);4318309;
RS_SAO_JERONIMO_(GRAMAL);4318408;
RS_SAO_JERONIMO_(MORRINHOS);4318408;
RS_SAO_JERONIMO_(QUITERIA);4318408;
RS_SAO_JERONIMO;4318408;
RS_SAO_JOAO_DA_URTIGA;4318424;
RS_SAO_JOAO_DO_POLESINE_(RECANTO_MAESTRO);4318432;
RS_SAO_JOAO_DO_POLESINE;4318432;
RS_SAO_JOAO_DO_POLESINE_(VALE_VENETO);4318432;
RS_SAO_JORGE;4318440;
RS_SAO_JOSE_DAS_MISSOES;4318457;
RS_SAO_JOSE_DO_HERVAL;4318465;
RS_SAO_JOSE_DO_HORTENCIO;4318481;
RS_SAO_JOSE_DO_INHACORA;4318499;
RS_SAO_JOSE_DO_NORTE_(BOJURU);4318507;
RS_SAO_JOSE_DO_NORTE_(ESTREITO);4318507;
RS_SAO_JOSE_DO_NORTE;4318507;
RS_SAO_JOSE_DO_OURO_(BRUGNAROTTO);4318606;
RS_SAO_JOSE_DO_OURO_(CERRO_AZUL);4318606;
RS_SAO_JOSE_DO_OURO_(JARDIM_ALEGRE);4318606;
RS_SAO_JOSE_DO_OURO_(MARMELEIRO);4318606;
RS_SAO_JOSE_DO_OURO;4318606;
RS_SAO_JOSE_DO_OURO_(SAO_MIGUEL);4318606;
RS_SAO_JOSE_DO_OURO_(SAO_PEDRO_DO_IRAXIM);4318606;
RS_SAO_JOSE_DO_OURO_(TANQUE);4318606;
RS_SAO_JOSE_DO_OURO_(VILA_SOUZA);4318606;
RS_SAO_JOSE_DO_SUL;4318614;
RS_SAO_JOSE_DOS_AUSENTES_(FAXINAL_PRETO);4318622;
RS_SAO_JOSE_DOS_AUSENTES_(SAO_GONCALO);4318622;
RS_SAO_JOSE_DOS_AUSENTES;4318622;
RS_SAO_JOSE_DOS_AUSENTES_(SILVEIRA);4318622;
RS_SAO_JOSE_DOS_AUSENTES_(VARZEA);4318622;
RS_SAO_LEOPOLDO;4318705;
RS_SAO_LOURENCO_DO_SUL_(BOA_VISTA);4318804;
RS_SAO_LOURENCO_DO_SUL_(BOQUEIRAO);4318804;
RS_SAO_LOURENCO_DO_SUL_(ESPERANCA);4318804;
RS_SAO_LOURENCO_DO_SUL_(FAXINAL);4318804;
RS_SAO_LOURENCO_DO_SUL_(HARMONIA);4318804;
RS_SAO_LOURENCO_DO_SUL_(PRADO_NOVO);4318804;
RS_SAO_LOURENCO_DO_SUL;4318804;
RS_SAO_LOURENCO_DO_SUL_(TAQUARAL);4318804;
RS_SAO_LUIZ_GONZAGA_(AFONSO_RODRIGUES);4318903;
RS_SAO_LUIZ_GONZAGA_(CAPELA_SAO_PAULO);4318903;
RS_SAO_LUIZ_GONZAGA_(RINCAO_DE_SAO_PEDRO);4318903;
RS_SAO_LUIZ_GONZAGA_(RINCAO_DOS_PINTOS);4318903;
RS_SAO_LUIZ_GONZAGA_(SANTA_INES);4318903;
RS_SAO_LUIZ_GONZAGA_(SAO_LOURENCO_DAS_MISSOES);4318903;
RS_SAO_LUIZ_GONZAGA;4318903;
RS_SAO_MARCOS_(PEDRAS_BRANCAS);4319000;
RS_SAO_MARCOS;4319000;
RS_SAO_MARTINHO_DA_SERRA;4319125;
RS_SAO_MARTINHO;4319109;
RS_SAO_MIGUEL_DAS_MISSOES_(CAMPESTRE);4319158;
RS_SAO_MIGUEL_DAS_MISSOES_(COIMBRA);4319158;
RS_SAO_MIGUEL_DAS_MISSOES_(MATO_GRANDE);4319158;
RS_SAO_MIGUEL_DAS_MISSOES_(RINCAO_DOS_MORAES);4319158;
RS_SAO_MIGUEL_DAS_MISSOES_(SAO_JOAO_DAS_MISSOES);4319158;
RS_SAO_MIGUEL_DAS_MISSOES_(SAO_JOSE);4319158;
RS_SAO_MIGUEL_DAS_MISSOES;4319158;
RS_SAO_NICOLAU_(SANTO_ISIDRO);4319208;
RS_SAO_NICOLAU;4319208;
RS_SAO_PAULO_DAS_MISSOES_(PINHEIRO_MACHADO);4319307;
RS_SAO_PAULO_DAS_MISSOES;4319307;
RS_SAO_PEDRO_DA_SERRA;4319356;
RS_SAO_PEDRO_DAS_MISSOES;4319364;
RS_SAO_PEDRO_DO_BUTIA_(BUTIA_INFERIOR);4319372;
RS_SAO_PEDRO_DO_BUTIA;4319372;
RS_SAO_PEDRO_DO_SUL_(CERRO_CLARO);4319406;
RS_SAO_PEDRO_DO_SUL_(GUASSUPI);4319406;
RS_SAO_PEDRO_DO_SUL;4319406;
RS_SAO_PEDRO_DO_SUL_(XINIQUA);4319406;
RS_SAO_SEBASTIAO_DO_CAI;4319505;
RS_SAO_SEPE_(CERRITO_DO_OURO);4319604;
RS_SAO_SEPE_(JAZIDAS);4319604;
RS_SAO_SEPE;4319604;
RS_SAO_SEPE_(TUPANCI);4319604;
RS_SAO_SEPE_(VILA_BLOCK);4319604;
RS_SAO_VALENTIM_DO_SUL_(FAZENDA_FIALHO);4319711;
RS_SAO_VALENTIM_DO_SUL_(SANTA_BARBARA);4319711;
RS_SAO_VALENTIM_DO_SUL;4319711;
RS_SAO_VALENTIM;4319703;
RS_SAO_VALERIO_DO_SUL;4319737;
RS_SAO_VENDELINO;4319752;
RS_SAO_VICENTE_DO_SUL_(CAVAJURETA);4319802;
RS_SAO_VICENTE_DO_SUL_(LORETO);4319802;
RS_SAO_VICENTE_DO_SUL;4319802;
RS_SAPIRANGA;4319901;
RS_SAPIRANGA_(PICADA_SAO_JACOB);4319901;
RS_SAPUCAIA_DO_SUL;4320008;
RS_SARANDI;4320107;
RS_SARANDI_(ATIACU);4320107;
RS_SARANDI_(BARREIRINHO);4320107;
RS_SARANDI_(NOVO_SARANDI);4320107;
RS_SEBERI;4320206;
RS_SEBERI_(BARRINHA);4320206;
RS_SEBERI_(LAJEADO_BONITO);4320206;
RS_SEDE_NOVA_(MONTE_BELO);4320230;
RS_SEDE_NOVA;4320230;
RS_SEGREDO;4320263;
RS_SEGREDO_(BELA_VISTA);4320263;
RS_SEGREDO_(SERRINHA_VELHA);4320263;
RS_SEGREDO_(TAMANDUA);4320263;
RS_SELBACH;4320305;
RS_SELBACH_(ARROIO_GRANDE);4320305;
RS_SELBACH_(FLORESTA);4320305;
RS_SENADOR_SALGADO_FILHO_(ESQUINA_IPIRANGA);4320321;
RS_SENADOR_SALGADO_FILHO_(GIRUAZINHO);4320321;
RS_SENADOR_SALGADO_FILHO;4320321;
RS_SENADOR_SALGADO_FILHO_(VILA_OITO_DE_AGOSTO);4320321;
RS_SENTINELA_DO_SUL;4320354;
RS_SERAFINA_CORREA;4320404;
RS_SERAFINA_CORREA_(SILVA_JARDIM);4320404;
RS_SERIO;4320453;
RS_SERTAO;4320503;
RS_SERTAO_SANTANA;4320552;
RS_SERTAO_(ENGENHEIRO_LUIZ_ENGLERT);4320503;
RS_SETE_DE_SETEMBRO;4320578;
RS_SEVERIANO_DE_ALMEIDA_(MIRIM);4320602;
RS_SEVERIANO_DE_ALMEIDA;4320602;
RS_SILVEIRA_MARTINS;4320651;
RS_SINIMBU;4320677;
RS_SOBRADINHO;4320701;
RS_SOLEDADE;4320800;
RS_SOLEDADE_(BUGRE);4320800;
RS_SOLEDADE_(PINHAL);4320800;
RS_SOLEDADE_(SANTA_TEREZINHA);4320800;
RS_TABAI;4320859;
RS_TAPEJARA;4320909;
RS_TAPEJARA_(VILA_CAMPOS);4320909;
RS_TAPERA;4321006;
RS_TAPERA_(SAO_PEDRO);4321006;
RS_TAPERA_(VILA_PAZ);4321006;
RS_TAPES;4321105;
RS_TAQUARA;4321204;
RS_TAQUARA_(ENTREPELADO);4321204;
RS_TAQUARA_(FAZENDA_FIALHO);4321204;
RS_TAQUARA_(PADILHA);4321204;
RS_TAQUARA_(PEGA_FOGO);4321204;
RS_TAQUARA_(RIO_DA_ILHA);4321204;
RS_TAQUARA_(SANTA_CRUZ_DA_CONCORDIA);4321204;
RS_TAQUARI;4321303;
RS_TAQUARI_(AMORAS);4321303;
RS_TAQUARUCU_DO_SUL;4321329;
RS_TAVARES;4321352;
RS_TAVARES_(BUTIAS);4321352;
RS_TAVARES_(CAPAO_COMPRIDO);4321352;
RS_TAVARES_(TAPERA);4321352;
RS_TENENTE_PORTELA_(BRACO_FORTE);4321402;
RS_TENENTE_PORTELA_(DALTRO_FILHO);4321402;
RS_TENENTE_PORTELA_(SAO_PEDRO);4321402;
RS_TENENTE_PORTELA;4321402;
RS_TERRA_DE_AREIA_(SANGA_FUNDA);4321436;
RS_TERRA_DE_AREIA;4321436;
RS_TEUTONIA;4321451;
RS_TEUTONIA_(PONTES_FILHO);4321451;
RS_TIO_HUGO;4321469;
RS_TIRADENTES_DO_SUL_(ALTO_URUGUAI);4321477;
RS_TIRADENTES_DO_SUL_(LAJEADO_BONITO);4321477;
RS_TIRADENTES_DO_SUL_(NOVO_PLANALTO);4321477;
RS_TIRADENTES_DO_SUL_(PORTO_SOBERBO);4321477;
RS_TIRADENTES_DO_SUL;4321477;
RS_TOROPI;4321493;
RS_TOROPI_(LINHA_BONITA);4321493;
RS_TORRES;4321501;
RS_TORRES_(GLORIA);4321501;
RS_TRAMANDAI;4321600;
